gender,field,level,sentiment,intention,left,month,Male,Low,Medium,Finance,Health,Law,Public/Government,Sales/Marketing
F,Education and Training,Medium,8,4,1,11,False,False,True,False,False,False,False,False
F,Finance,Low,8,2,0,12,False,True,False,True,False,False,False,False
F,Education and Training,Low,8,7,0,12,False,True,False,False,False,False,False,False
F,Public/Government,Low,10,2,0,12,False,True,False,False,False,False,True,False
F,Finance,Low,8,3,0,12,False,True,False,True,False,False,False,False
F,Education and Training,Low,10,2,0,2,False,True,False,False,False,False,False,False
F,Education and Training,Low,9,2,0,9,False,True,False,False,False,False,False,False
F,Sales/Marketing,Low,6,4,0,12,False,True,False,False,False,False,False,True
F,Finance,Low,10,1,0,12,False,True,False,True,False,False,False,False
F,Finance,Medium,7,4,0,12,False,False,True,True,False,False,False,False
F,Education and Training,Low,10,3,0,12,False,True,False,False,False,False,False,False
F,Finance,Low,7,4,1,6,False,True,False,True,False,False,False,False
F,Sales/Marketing,Low,8,3,0,12,False,True,False,False,False,False,False,True
F,Finance,Low,7,8,1,3,False,True,False,True,False,False,False,False
F,Finance,Medium,6,8,1,3,False,False,True,True,False,False,False,False
F,Finance,Low,10,3,0,12,False,True,False,True,False,False,False,False
F,Finance,Low,8,3,1,3,False,True,False,True,False,False,False,False
F,Sales/Marketing,Low,8,2,1,6,False,True,False,False,False,False,False,True
F,Finance,Low,10,2,1,5,False,True,False,True,False,False,False,False
F,Education and Training,Low,6,6,0,5,False,True,False,False,False,False,False,False
F,Health,Low,10,2,0,12,False,True,False,False,True,False,False,False
F,Finance,Medium,8,3,0,12,False,False,True,True,False,False,False,False
F,Education and Training,Low,9,2,0,12,False,True,False,False,False,False,False,False
F,Education and Training,Low,8,2,1,11,False,True,False,False,False,False,False,False
F,Finance,Low,7,2,0,12,False,True,False,True,False,False,False,False
F,Finance,Low,7,5,1,5,False,True,False,True,False,False,False,False
F,Education and Training,Low,7,6,0,12,False,True,False,False,False,False,False,False
F,Finance,Low,10,4,0,5,False,True,False,True,False,False,False,False
F,Public/Government,Low,4,7,0,12,False,True,False,False,False,False,True,False
F,Education and Training,Low,7,8,0,12,False,True,False,False,False,False,False,False
F,Education and Training,Low,7,5,1,11,False,True,False,False,False,False,False,False
F,Finance,Low,3,3,1,8,False,True,False,True,False,False,False,False
F,Finance,Low,8,4,0,12,False,True,False,True,False,False,False,False
F,Education and Training,Low,2,10,0,12,False,True,False,False,False,False,False,False
F,Education and Training,Medium,7,7,1,11,False,False,True,False,False,False,False,False
F,Education and Training,Low,4,8,1,8,False,True,False,False,False,False,False,False
F,Finance,Low,8,2,1,3,False,True,False,True,False,False,False,False
F,Finance,Low,10,3,0,12,False,True,False,True,False,False,False,False
F,Sales/Marketing,High,10,3,0,12,False,False,False,False,False,False,False,True
F,Finance,Low,10,2,1,11,False,True,False,True,False,False,False,False
F,Education and Training,Low,10,5,1,11,False,True,False,False,False,False,False,False
F,Finance,Medium,8,7,0,12,False,False,True,True,False,False,False,False
F,Education and Training,Low,8,3,0,3,False,True,False,False,False,False,False,False
F,Health,Low,4,8,1,3,False,True,False,False,True,False,False,False
F,Public/Government,Low,8,2,0,12,False,True,False,False,False,False,True,False
F,Education and Training,Low,8,3,0,1,False,True,False,False,False,False,False,False
F,Education and Training,High,10,1,0,12,False,False,False,False,False,False,False,False
F,Education and Training,Medium,10,3,0,12,False,False,True,False,False,False,False,False
F,Finance,Low,8,4,0,12,False,True,False,True,False,False,False,False
F,Finance,Low,8,8,1,8,False,True,False,True,False,False,False,False
F,Public/Government,Low,8,3,0,12,False,True,False,False,False,False,True,False
F,Finance,Low,8,2,0,12,False,True,False,True,False,False,False,False
M,Public/Government,Low,8,6,1,4,True,True,False,False,False,False,True,False
M,Finance,Low,1,9,1,2,True,True,False,True,False,False,False,False
M,Finance,Low,6,4,0,12,True,True,False,True,False,False,False,False
M,Finance,Low,7,1,0,4,True,True,False,True,False,False,False,False
M,Education and Training,Low,7,3,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,7,7,1,11,True,False,True,True,False,False,False,False
M,Education and Training,Low,7,5,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,5,7,0,12,True,True,False,False,False,False,False,False
M,Sales/Marketing,Low,7,3,0,12,True,True,False,False,False,False,False,True
M,Education and Training,Low,7,2,1,6,True,True,False,False,False,False,False,False
M,Finance,Medium,5,4,0,12,True,False,True,True,False,False,False,False
M,Public/Government,Low,6,2,1,5,True,True,False,False,False,False,True,False
M,Education and Training,Low,8,2,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,6,1,0,10,True,True,False,True,False,False,False,False
M,Finance,Low,10,5,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,9,7,1,3,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,3,0,12,True,True,False,False,False,False,False,False
M,Education and Training,High,8,3,0,12,True,False,False,False,False,False,False,False
M,Finance,Medium,8,7,1,3,True,False,True,True,False,False,False,False
M,Sales/Marketing,Medium,7,6,0,12,True,False,True,False,False,False,False,True
M,Finance,Medium,8,4,0,12,True,False,True,True,False,False,False,False
M,Sales/Marketing,Low,7,3,0,12,True,True,False,False,False,False,False,True
M,Finance,Low,7,4,1,12,True,True,False,True,False,False,False,False
M,Finance,Medium,9,2,0,12,True,False,True,True,False,False,False,False
M,Education and Training,Low,7,2,0,11,True,True,False,False,False,False,False,False
M,Public/Government,Low,9,3,0,12,True,True,False,False,False,False,True,False
M,Public/Government,High,9,3,0,12,True,False,False,False,False,False,True,False
M,Finance,Low,7,7,1,6,True,True,False,True,False,False,False,False
M,Public/Government,Low,7,5,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,10,7,1,9,True,True,False,False,False,False,False,False
M,Public/Government,Medium,10,3,1,9,True,False,True,False,False,False,True,False
M,Public/Government,Low,6,8,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,8,5,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,10,4,1,7,True,False,True,True,False,False,False,False
M,Finance,Low,10,3,1,8,True,True,False,True,False,False,False,False
M,Education and Training,Low,9,3,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Low,5,8,0,8,True,True,False,False,False,False,True,False
M,Public/Government,Medium,9,3,0,12,True,False,True,False,False,False,True,False
M,Finance,Low,4,3,0,12,True,True,False,True,False,False,False,False
M,Education and Training,High,9,2,0,12,True,False,False,False,False,False,False,False
M,Finance,Low,7,4,0,12,True,True,False,True,False,False,False,False
M,Finance,High,7,2,0,12,True,False,False,True,False,False,False,False
M,Health,Medium,7,4,0,12,True,False,True,False,True,False,False,False
M,Health,Low,10,1,0,12,True,True,False,False,True,False,False,False
M,Public/Government,Medium,8,3,0,12,True,False,True,False,False,False,True,False
M,Finance,Medium,8,8,1,6,True,False,True,True,False,False,False,False
M,Public/Government,Low,8,4,1,10,True,True,False,False,False,False,True,False
M,Education and Training,High,7,5,1,4,True,False,False,False,False,False,False,False
M,Education and Training,Low,7,8,1,9,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,4,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Low,7,7,1,8,True,True,False,False,False,False,True,False
M,Finance,Low,2,6,0,12,True,True,False,True,False,False,False,False
M,Public/Government,Low,8,7,1,3,True,True,False,False,False,False,True,False
M,Sales/Marketing,Low,4,6,0,12,True,True,False,False,False,False,False,True
M,Public/Government,Low,7,4,0,12,True,True,False,False,False,False,True,False
M,Finance,Low,7,4,1,9,True,True,False,True,False,False,False,False
M,Public/Government,Low,7,4,1,7,True,True,False,False,False,False,True,False
M,Finance,Low,10,3,1,8,True,True,False,True,False,False,False,False
M,Health,High,9,3,0,12,True,False,False,False,True,False,False,False
M,Public/Government,Low,6,7,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,7,2,1,6,True,True,False,False,False,False,False,False
M,Finance,Low,8,4,0,12,True,True,False,True,False,False,False,False
M,Finance,Low,8,8,1,11,True,True,False,True,False,False,False,False
M,Finance,Low,10,1,0,12,True,True,False,True,False,False,False,False
M,Finance,High,8,2,0,12,True,False,False,True,False,False,False,False
M,Finance,Medium,8,4,0,12,True,False,True,True,False,False,False,False
M,Finance,Low,6,4,0,12,True,True,False,True,False,False,False,False
M,Finance,Medium,10,1,0,12,True,False,True,True,False,False,False,False
M,Finance,Low,7,3,0,12,True,True,False,True,False,False,False,False
M,Public/Government,Low,7,1,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Medium,7,7,0,12,True,False,True,False,False,False,False,False
M,Finance,Low,10,1,0,12,True,True,False,True,False,False,False,False
M,Finance,Low,6,2,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,10,2,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Low,8,3,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,9,1,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,2,1,7,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,4,1,11,True,True,False,False,False,False,False,False
M,Law,Low,7,6,0,12,True,True,False,False,False,True,False,False
M,Education and Training,Low,7,8,1,6,True,True,False,False,False,False,False,False
M,Education and Training,Low,10,3,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,7,2,0,12,True,True,False,True,False,False,False,False
M,Finance,Medium,10,3,0,12,True,False,True,True,False,False,False,False
M,Finance,Medium,4,8,1,2,True,False,True,True,False,False,False,False
M,Finance,Low,10,3,1,7,True,True,False,True,False,False,False,False
M,Education and Training,Low,8,5,1,9,True,True,False,False,False,False,False,False
M,Law,Medium,7,5,0,12,True,False,True,False,False,True,False,False
M,Public/Government,Low,10,3,1,8,True,True,False,False,False,False,True,False
M,Education and Training,Medium,9,5,0,12,True,False,True,False,False,False,False,False
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,7,6,1,2,True,True,False,True,False,False,False,False
M,Finance,Low,1,3,1,3,True,True,False,True,False,False,False,False
M,Education and Training,Medium,9,3,0,8,True,False,True,False,False,False,False,False
M,Education and Training,Low,8,2,1,6,True,True,False,False,False,False,False,False
M,Finance,Low,7,2,1,6,True,True,False,True,False,False,False,False
M,Public/Government,Low,8,6,0,12,True,True,False,False,False,False,True,False
M,Sales/Marketing,Low,6,3,0,12,True,True,False,False,False,False,False,True
M,Finance,Low,7,8,1,7,True,True,False,True,False,False,False,False
M,Education and Training,Low,4,7,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,10,4,1,9,True,True,False,False,False,False,False,False
M,Public/Government,Medium,7,5,1,9,True,False,True,False,False,False,True,False
M,Sales/Marketing,Medium,8,5,0,12,True,False,True,False,False,False,False,True
M,Law,Low,10,1,0,12,True,True,False,False,False,True,False,False
M,Public/Government,Low,7,2,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,6,3,0,9,True,True,False,False,False,False,False,False
M,Public/Government,Low,8,5,0,12,True,True,False,False,False,False,True,False
M,Finance,Low,9,3,0,12,True,True,False,True,False,False,False,False
M,Sales/Marketing,Low,7,4,0,12,True,True,False,False,False,False,False,True
M,Education and Training,Low,6,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,2,7,1,2,True,True,False,True,False,False,False,False
M,Finance,Low,7,5,1,6,True,True,False,True,False,False,False,False
M,Education and Training,Medium,7,5,0,9,True,False,True,False,False,False,False,False
M,Education and Training,Low,8,2,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,7,2,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,7,6,0,5,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,5,1,11,True,True,False,False,False,False,False,False
M,Public/Government,Low,6,7,1,6,True,True,False,False,False,False,True,False
M,Education and Training,Low,7,4,0,9,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,10,4,0,12,True,False,True,True,False,False,False,False
M,Law,Low,8,1,0,12,True,True,False,False,False,True,False,False
M,Education and Training,Low,5,4,1,10,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Low,7,5,0,12,True,True,False,False,False,False,True,False
M,Public/Government,Low,8,5,1,9,True,True,False,False,False,False,True,False
M,Public/Government,Medium,8,3,0,4,True,False,True,False,False,False,True,False
M,Finance,High,7,5,0,12,True,False,False,True,False,False,False,False
M,Public/Government,Low,7,5,1,6,True,True,False,False,False,False,True,False
M,Public/Government,Medium,8,2,1,5,True,False,True,False,False,False,True,False
M,Education and Training,Low,5,3,0,12,True,True,False,False,False,False,False,False
M,Health,Low,8,6,1,5,True,True,False,False,True,False,False,False
M,Finance,Medium,8,2,0,12,True,False,True,True,False,False,False,False
M,Finance,High,4,7,0,12,True,False,False,True,False,False,False,False
M,Public/Government,Low,8,3,1,3,True,True,False,False,False,False,True,False
