uid,condition,gender,age,study,self_perf,stimulus,value
130.0,1.0,0.0,18.0,1.0,5.0,rating_c2,4.0
131.0,0.0,0.0,18.0,1.0,2.0,rating_c2,6.0
132.0,1.0,0.0,18.0,1.0,3.0,rating_c2,7.0
134.0,1.0,0.0,20.0,1.0,5.0,rating_c2,6.0
135.0,0.0,0.0,21.0,1.0,2.0,rating_c2,3.0
136.0,1.0,0.0,21.0,1.0,8.0,rating_c2,2.0
137.0,0.0,0.0,21.0,1.0,0.0,rating_c2,6.0
139.0,0.0,1.0,20.0,1.0,7.0,rating_c2,4.0
141.0,0.0,0.0,19.0,1.0,7.0,rating_c2,7.0
144.0,1.0,0.0,21.0,1.0,7.0,rating_c2,5.0
145.0,0.0,0.0,20.0,1.0,2.0,rating_c2,6.0
146.0,1.0,0.0,20.0,1.0,3.0,rating_c2,6.0
149.0,0.0,0.0,26.0,1.0,6.0,rating_c2,2.0
150.0,1.0,0.0,21.0,1.0,3.0,rating_c2,8.0
153.0,0.0,1.0,18.0,1.0,3.0,rating_c2,3.0
154.0,1.0,1.0,18.0,1.0,9.0,rating_c2,4.0
155.0,0.0,0.0,18.0,1.0,2.0,rating_c2,6.0
156.0,1.0,0.0,19.0,1.0,5.0,rating_c2,4.0
157.0,0.0,0.0,20.0,1.0,4.0,rating_c2,6.0
161.0,1.0,0.0,21.0,1.0,7.0,rating_c2,4.0
162.0,0.0,1.0,19.0,1.0,7.0,rating_c2,7.0
163.0,1.0,0.0,22.0,1.0,6.0,rating_c2,8.0
165.0,1.0,0.0,20.0,1.0,4.0,rating_c2,3.0
166.0,0.0,1.0,18.0,1.0,8.0,rating_c2,7.0
167.0,0.0,0.0,19.0,1.0,8.0,rating_c2,6.0
168.0,1.0,0.0,51.0,1.0,3.0,rating_c2,8.0
169.0,0.0,1.0,51.0,1.0,7.0,rating_c2,6.0
171.0,0.0,0.0,53.0,1.0,7.0,rating_c2,9.0
172.0,1.0,1.0,29.0,1.0,7.0,rating_c2,8.0
173.0,0.0,0.0,18.0,1.0,3.0,rating_c2,4.0
174.0,1.0,0.0,19.0,1.0,5.0,rating_c2,7.0
175.0,0.0,0.0,20.0,1.0,4.0,rating_c2,8.0
176.0,1.0,1.0,21.0,1.0,9.0,rating_c2,6.0
177.0,0.0,0.0,18.0,1.0,6.0,rating_c2,7.0
178.0,1.0,0.0,19.0,1.0,6.0,rating_c2,2.0
179.0,1.0,0.0,19.0,1.0,6.0,rating_c2,3.0
181.0,1.0,0.0,19.0,1.0,6.0,rating_c2,4.0
182.0,0.0,0.0,19.0,1.0,1.0,rating_c2,6.0
183.0,1.0,0.0,18.0,1.0,9.0,rating_c2,6.0
184.0,0.0,0.0,19.0,1.0,8.0,rating_c2,0.0
187.0,1.0,0.0,19.0,1.0,5.0,rating_c2,7.0
4.0,1.0,1.0,29.0,2.0,8.0,rating_c2,5.0
5.0,0.0,0.0,25.0,2.0,8.0,rating_c2,0.0
7.0,0.0,1.0,20.0,2.0,8.0,rating_c2,5.0
8.0,1.0,1.0,19.0,2.0,8.0,rating_c2,6.0
10.0,1.0,1.0,21.0,2.0,5.0,rating_c2,8.0
11.0,0.0,1.0,21.0,2.0,8.0,rating_c2,5.0
13.0,0.0,0.0,21.0,2.0,4.0,rating_c2,7.0
14.0,1.0,0.0,21.0,2.0,3.0,rating_c2,7.0
15.0,0.0,1.0,18.0,2.0,7.0,rating_c2,8.0
16.0,1.0,0.0,21.0,2.0,3.0,rating_c2,3.0
17.0,0.0,0.0,20.0,2.0,5.0,rating_c2,8.0
19.0,0.0,0.0,18.0,2.0,6.0,rating_c2,1.0
20.0,1.0,0.0,21.0,2.0,4.0,rating_c2,5.0
21.0,0.0,1.0,18.0,2.0,8.0,rating_c2,1.0
23.0,0.0,1.0,23.0,2.0,6.0,rating_c2,3.0
24.0,1.0,0.0,22.0,2.0,3.0,rating_c2,6.0
25.0,0.0,1.0,23.0,2.0,8.0,rating_c2,3.0
26.0,1.0,0.0,22.0,2.0,7.0,rating_c2,7.0
27.0,0.0,0.0,22.0,2.0,6.0,rating_c2,5.0
28.0,1.0,0.0,22.0,2.0,5.0,rating_c2,7.0
30.0,1.0,0.0,19.0,2.0,7.0,rating_c2,6.0
32.0,1.0,0.0,23.0,2.0,6.0,rating_c2,6.0
33.0,0.0,0.0,21.0,2.0,3.0,rating_c2,0.0
34.0,1.0,0.0,20.0,2.0,6.0,rating_c2,2.0
35.0,0.0,0.0,23.0,2.0,4.0,rating_c2,4.0
36.0,1.0,1.0,23.0,2.0,6.0,rating_c2,0.0
37.0,0.0,0.0,23.0,2.0,6.0,rating_c2,2.0
38.0,1.0,0.0,22.0,2.0,4.0,rating_c2,2.0
39.0,0.0,1.0,22.0,2.0,5.0,rating_c2,6.0
41.0,0.0,0.0,23.0,2.0,7.0,rating_c2,7.0
44.0,1.0,1.0,20.0,2.0,5.0,rating_c2,4.0
45.0,0.0,1.0,20.0,2.0,5.0,rating_c2,1.0
46.0,1.0,0.0,21.0,2.0,3.0,rating_c2,1.0
47.0,0.0,1.0,22.0,2.0,5.0,rating_c2,6.0
48.0,1.0,0.0,21.0,2.0,7.0,rating_c2,4.0
49.0,0.0,1.0,24.0,2.0,6.0,rating_c2,8.0
51.0,0.0,1.0,26.0,2.0,6.0,rating_c2,5.0
52.0,1.0,0.0,19.0,2.0,7.0,rating_c2,6.0
53.0,0.0,0.0,23.0,2.0,7.0,rating_c2,3.0
54.0,1.0,1.0,28.0,2.0,0.0,rating_c2,2.0
55.0,0.0,0.0,24.0,2.0,6.0,rating_c2,1.0
58.0,1.0,1.0,21.0,2.0,3.0,rating_c2,4.0
60.0,1.0,1.0,30.0,2.0,7.0,rating_c2,8.0
61.0,0.0,0.0,22.0,2.0,5.0,rating_c2,4.0
62.0,1.0,0.0,20.0,2.0,7.0,rating_c2,8.0
64.0,1.0,0.0,22.0,2.0,8.0,rating_c2,7.0
65.0,0.0,0.0,20.0,2.0,3.0,rating_c2,4.0
66.0,1.0,1.0,24.0,2.0,2.0,rating_c2,3.0
68.0,1.0,1.0,22.0,2.0,4.0,rating_c2,6.0
69.0,0.0,0.0,22.0,2.0,7.0,rating_c2,6.0
70.0,1.0,0.0,24.0,2.0,3.0,rating_c2,5.0
71.0,0.0,1.0,27.0,2.0,8.0,rating_c2,4.0
72.0,1.0,1.0,23.0,2.0,7.0,rating_c2,2.0
75.0,0.0,1.0,22.0,2.0,6.0,rating_c2,5.0
77.0,0.0,0.0,26.0,2.0,6.0,rating_c2,7.0
78.0,1.0,1.0,20.0,2.0,5.0,rating_c2,7.0
79.0,0.0,0.0,19.0,2.0,6.0,rating_c2,1.0
80.0,1.0,0.0,22.0,2.0,9.0,rating_c2,6.0
81.0,0.0,1.0,21.0,2.0,6.0,rating_c2,7.0
84.0,1.0,0.0,22.0,2.0,5.0,rating_c2,3.0
85.0,0.0,0.0,26.0,2.0,4.0,rating_c2,6.0
86.0,1.0,0.0,21.0,2.0,6.0,rating_c2,2.0
88.0,1.0,0.0,25.0,2.0,5.0,rating_c2,1.0
89.0,0.0,0.0,19.0,2.0,3.0,rating_c2,7.0
90.0,0.0,0.0,24.0,2.0,7.0,rating_c2,6.0
91.0,1.0,0.0,30.0,2.0,4.0,rating_c2,8.0
92.0,0.0,0.0,22.0,2.0,3.0,rating_c2,6.0
93.0,1.0,1.0,29.0,2.0,4.0,rating_c2,6.0
94.0,0.0,0.0,26.0,2.0,3.0,rating_c2,3.0
96.0,0.0,0.0,26.0,2.0,2.0,rating_c2,0.0
97.0,1.0,0.0,20.0,2.0,4.0,rating_c2,3.0
98.0,0.0,0.0,20.0,2.0,4.0,rating_c2,7.0
99.0,1.0,0.0,23.0,2.0,3.0,rating_c2,8.0
100.0,0.0,0.0,20.0,2.0,7.0,rating_c2,7.0
103.0,1.0,1.0,18.0,2.0,4.0,rating_c2,7.0
105.0,1.0,0.0,21.0,2.0,4.0,rating_c2,1.0
107.0,1.0,0.0,24.0,2.0,4.0,rating_c2,7.0
108.0,0.0,1.0,23.0,2.0,7.0,rating_c2,5.0
109.0,1.0,0.0,22.0,2.0,4.0,rating_c2,2.0
110.0,0.0,0.0,25.0,2.0,8.0,rating_c2,2.0
111.0,1.0,0.0,21.0,2.0,6.0,rating_c2,3.0
112.0,1.0,1.0,21.0,2.0,7.0,rating_c2,3.0
117.0,0.0,0.0,22.0,2.0,5.0,rating_c2,7.0
118.0,1.0,0.0,20.0,2.0,5.0,rating_c2,6.0
119.0,1.0,0.0,19.0,2.0,3.0,rating_c2,7.0
120.0,0.0,0.0,20.0,2.0,6.0,rating_c2,7.0
122.0,0.0,1.0,23.0,2.0,7.0,rating_c2,3.0
123.0,1.0,,23.0,2.0,6.0,rating_c2,6.0
125.0,1.0,0.0,20.0,2.0,7.0,rating_c2,8.0
127.0,1.0,0.0,22.0,2.0,6.0,rating_c2,7.0
129.0,1.0,0.0,24.0,2.0,4.0,rating_c2,
130.0,0.0,0.0,19.0,2.0,5.0,rating_c2,4.0
132.0,1.0,0.0,24.0,2.0,5.0,rating_c2,9.0
133.0,1.0,1.0,20.0,2.0,4.0,rating_c2,2.0
135.0,1.0,0.0,21.0,2.0,3.0,rating_c2,6.0
136.0,0.0,0.0,20.0,2.0,4.0,rating_c2,4.0
137.0,1.0,0.0,21.0,2.0,7.0,rating_c2,4.0
138.0,0.0,0.0,27.0,2.0,6.0,rating_c2,4.0
140.0,0.0,1.0,26.0,2.0,7.0,rating_c2,4.0
141.0,0.0,0.0,19.0,2.0,4.0,rating_c2,8.0
142.0,0.0,0.0,20.0,2.0,7.0,rating_c2,6.0
143.0,0.0,0.0,19.0,2.0,3.0,rating_c2,7.0
144.0,0.0,1.0,23.0,2.0,6.0,rating_c2,7.0
145.0,0.0,1.0,20.0,2.0,8.0,rating_c2,7.0
146.0,0.0,0.0,24.0,2.0,7.0,rating_c2,7.0
147.0,0.0,0.0,23.0,2.0,7.0,rating_c2,5.0
148.0,0.0,0.0,19.0,2.0,7.0,rating_c2,6.0
149.0,0.0,1.0,25.0,2.0,7.0,rating_c2,8.0
150.0,0.0,0.0,19.0,2.0,7.0,rating_c2,4.0
3.0,0.0,1.0,21.0,3.0,5.0,rating_c2,6.0
6.0,1.0,0.0,19.0,3.0,2.0,rating_c2,7.0
7.0,0.0,0.0,23.0,3.0,3.0,rating_c2,2.0
10.0,1.0,1.0,19.0,3.0,7.0,rating_c2,3.0
11.0,0.0,0.0,23.0,3.0,5.0,rating_c2,6.0
12.0,1.0,0.0,19.0,3.0,7.0,rating_c2,6.0
14.0,1.0,0.0,19.0,3.0,8.0,rating_c2,9.0
17.0,0.0,1.0,20.0,3.0,7.0,rating_c2,4.0
19.0,1.0,0.0,19.0,3.0,3.0,rating_c2,5.0
21.0,1.0,0.0,18.0,3.0,7.0,rating_c2,2.0
23.0,1.0,0.0,18.0,3.0,3.0,rating_c2,2.0
25.0,1.0,0.0,22.0,3.0,7.0,rating_c2,7.0
29.0,1.0,0.0,19.0,3.0,6.0,rating_c2,5.0
31.0,1.0,0.0,18.0,3.0,7.0,rating_c2,9.0
33.0,1.0,0.0,40.0,3.0,5.0,rating_c2,3.0
35.0,1.0,1.0,19.0,3.0,3.0,rating_c2,3.0
38.0,0.0,0.0,20.0,3.0,8.0,rating_c2,6.0
39.0,1.0,0.0,20.0,3.0,5.0,rating_c2,4.0
40.0,0.0,0.0,20.0,3.0,4.0,rating_c2,2.0
43.0,1.0,0.0,20.0,3.0,8.0,rating_c2,4.0
44.0,0.0,0.0,21.0,3.0,7.0,rating_c2,4.0
48.0,0.0,0.0,20.0,3.0,3.0,rating_c2,7.0
50.0,0.0,0.0,19.0,3.0,6.0,rating_c2,7.0
52.0,0.0,0.0,20.0,3.0,5.0,rating_c2,5.0
53.0,1.0,0.0,18.0,3.0,4.0,rating_c2,7.0
55.0,1.0,0.0,19.0,3.0,6.0,rating_c2,0.0
58.0,0.0,0.0,18.0,3.0,7.0,rating_c2,5.0
60.0,0.0,1.0,20.0,3.0,9.0,rating_c2,0.0
61.0,1.0,0.0,20.0,3.0,4.0,rating_c2,8.0
63.0,1.0,0.0,18.0,3.0,4.0,rating_c2,2.0
64.0,0.0,0.0,20.0,3.0,3.0,rating_c2,7.0
67.0,1.0,0.0,20.0,3.0,8.0,rating_c2,5.0
69.0,1.0,0.0,20.0,3.0,5.0,rating_c2,4.0
70.0,0.0,0.0,20.0,3.0,7.0,rating_c2,8.0
71.0,1.0,1.0,22.0,3.0,7.0,rating_c2,3.0
72.0,0.0,0.0,18.0,3.0,9.0,rating_c2,2.0
73.0,1.0,0.0,20.0,3.0,2.0,rating_c2,3.0
74.0,0.0,0.0,19.0,3.0,3.0,rating_c2,4.0
75.0,1.0,0.0,21.0,3.0,7.0,rating_c2,3.0
76.0,0.0,0.0,24.0,3.0,6.0,rating_c2,2.0
77.0,1.0,0.0,19.0,3.0,1.0,rating_c2,1.0
80.0,0.0,0.0,18.0,3.0,4.0,rating_c2,3.0
81.0,1.0,0.0,20.0,3.0,4.0,rating_c2,0.0
84.0,0.0,0.0,35.0,3.0,3.0,rating_c2,3.0
85.0,1.0,0.0,21.0,3.0,3.0,rating_c2,4.0
86.0,0.0,0.0,19.0,3.0,4.0,rating_c2,3.0
89.0,1.0,1.0,19.0,3.0,7.0,rating_c2,1.0
90.0,0.0,0.0,19.0,3.0,4.0,rating_c2,3.0
91.0,1.0,0.0,18.0,3.0,7.0,rating_c2,1.0
92.0,0.0,1.0,19.0,3.0,4.0,rating_c2,2.0
93.0,1.0,0.0,19.0,3.0,5.0,rating_c2,3.0
94.0,0.0,0.0,18.0,3.0,8.0,rating_c2,4.0
96.0,0.0,0.0,18.0,3.0,3.0,rating_c2,0.0
97.0,1.0,0.0,19.0,3.0,9.0,rating_c2,0.0
98.0,0.0,0.0,19.0,3.0,3.0,rating_c2,4.0
99.0,1.0,0.0,19.0,3.0,6.0,rating_c2,2.0
100.0,0.0,0.0,18.0,3.0,7.0,rating_c2,8.0
101.0,1.0,0.0,18.0,3.0,5.0,rating_c2,3.0
108.0,0.0,1.0,19.0,3.0,5.0,rating_c2,3.0
111.0,1.0,1.0,18.0,3.0,5.0,rating_c2,9.0
112.0,0.0,1.0,19.0,3.0,7.0,rating_c2,0.0
115.0,1.0,1.0,19.0,3.0,3.0,rating_c2,5.0
119.0,0.0,1.0,20.0,3.0,2.0,rating_c2,5.0
120.0,1.0,1.0,19.0,3.0,5.0,rating_c2,4.0
121.0,0.0,1.0,21.0,3.0,4.0,rating_c2,9.0
122.0,1.0,1.0,22.0,3.0,6.0,rating_c2,4.0
123.0,0.0,1.0,20.0,3.0,7.0,rating_c2,8.0
126.0,1.0,1.0,22.0,3.0,4.0,rating_c2,1.0
127.0,0.0,0.0,22.0,3.0,8.0,rating_c2,1.0
128.0,1.0,1.0,26.0,3.0,7.0,rating_c2,0.0
137.0,1.0,1.0,21.0,3.0,2.0,rating_c2,0.0
139.0,1.0,1.0,22.0,3.0,6.0,rating_c2,6.0
144.0,0.0,1.0,19.0,3.0,8.0,rating_c2,4.0
150.0,1.0,0.0,31.0,3.0,7.0,rating_c2,5.0
151.0,0.0,0.0,20.0,3.0,5.0,rating_c2,4.0
152.0,1.0,0.0,19.0,3.0,3.0,rating_c2,7.0
154.0,1.0,0.0,18.0,3.0,7.0,rating_c2,4.0
156.0,1.0,0.0,20.0,3.0,5.0,rating_c2,2.0
1.0,1.0,0.0,18.0,4.0,8.0,rating_c2,9.0
7.0,1.0,1.0,19.0,4.0,6.0,rating_c2,8.0
8.0,0.0,0.0,22.0,4.0,7.0,rating_c2,2.0
10.0,0.0,0.0,18.0,4.0,6.0,rating_c2,5.0
12.0,0.0,0.0,19.0,4.0,5.0,rating_c2,7.0
14.0,0.0,0.0,29.0,4.0,9.0,rating_c2,5.0
15.0,1.0,0.0,24.0,4.0,5.0,rating_c2,5.0
18.0,0.0,0.0,18.0,4.0,9.0,rating_c2,5.0
21.0,1.0,0.0,18.0,4.0,4.0,rating_c2,7.0
22.0,0.0,1.0,20.0,4.0,3.0,rating_c2,8.0
24.0,0.0,0.0,18.0,4.0,1.0,rating_c2,6.0
27.0,1.0,0.0,19.0,4.0,6.0,rating_c2,8.0
28.0,0.0,0.0,18.0,4.0,9.0,rating_c2,1.0
29.0,1.0,1.0,22.0,4.0,5.0,rating_c2,4.0
30.0,0.0,0.0,19.0,4.0,8.0,rating_c2,8.0
31.0,1.0,0.0,18.0,4.0,3.0,rating_c2,3.0
32.0,0.0,0.0,19.0,4.0,8.0,rating_c2,4.0
33.0,1.0,0.0,19.0,4.0,2.0,rating_c2,9.0
34.0,0.0,0.0,19.0,4.0,5.0,rating_c2,0.0
35.0,1.0,0.0,18.0,4.0,0.0,rating_c2,6.0
36.0,0.0,0.0,21.0,4.0,5.0,rating_c2,7.0
38.0,0.0,1.0,23.0,4.0,3.0,rating_c2,8.0
40.0,0.0,0.0,18.0,4.0,7.0,rating_c2,4.0
42.0,0.0,0.0,22.0,4.0,8.0,rating_c2,6.0
44.0,0.0,0.0,18.0,4.0,8.0,rating_c2,9.0
46.0,0.0,0.0,18.0,4.0,4.0,rating_c2,7.0
47.0,1.0,1.0,23.0,4.0,9.0,rating_c2,8.0
48.0,0.0,0.0,18.0,4.0,7.0,rating_c2,7.0
49.0,1.0,0.0,20.0,4.0,5.0,rating_c2,3.0
50.0,0.0,0.0,19.0,4.0,5.0,rating_c2,7.0
51.0,1.0,1.0,19.0,4.0,9.0,rating_c2,6.0
52.0,0.0,0.0,18.0,4.0,8.0,rating_c2,8.0
53.0,1.0,0.0,57.0,4.0,0.0,rating_c2,9.0
54.0,0.0,0.0,18.0,4.0,6.0,rating_c2,5.0
55.0,1.0,0.0,18.0,4.0,6.0,rating_c2,6.0
56.0,0.0,0.0,18.0,4.0,6.0,rating_c2,9.0
59.0,1.0,1.0,19.0,4.0,9.0,rating_c2,8.0
60.0,0.0,0.0,20.0,4.0,8.0,rating_c2,6.0
61.0,1.0,0.0,24.0,4.0,4.0,rating_c2,4.0
62.0,0.0,1.0,18.0,4.0,6.0,rating_c2,9.0
64.0,0.0,1.0,19.0,4.0,5.0,rating_c2,8.0
65.0,1.0,0.0,19.0,4.0,8.0,rating_c2,5.0
66.0,0.0,0.0,20.0,4.0,9.0,rating_c2,2.0
69.0,1.0,1.0,19.0,4.0,3.0,rating_c2,6.0
70.0,0.0,0.0,21.0,4.0,7.0,rating_c2,3.0
71.0,1.0,0.0,18.0,4.0,5.0,rating_c2,7.0
72.0,0.0,0.0,25.0,4.0,3.0,rating_c2,7.0
73.0,1.0,0.0,18.0,4.0,4.0,rating_c2,3.0
74.0,0.0,0.0,19.0,4.0,7.0,rating_c2,9.0
75.0,1.0,0.0,19.0,4.0,4.0,rating_c2,9.0
76.0,0.0,0.0,18.0,4.0,9.0,rating_c2,4.0
79.0,1.0,1.0,19.0,4.0,7.0,rating_c2,6.0
80.0,0.0,0.0,18.0,4.0,7.0,rating_c2,7.0
88.0,0.0,1.0,18.0,4.0,7.0,rating_c2,6.0
89.0,1.0,1.0,27.0,4.0,3.0,rating_c2,7.0
90.0,0.0,0.0,18.0,4.0,6.0,rating_c2,5.0
91.0,1.0,0.0,18.0,4.0,5.0,rating_c2,2.0
92.0,0.0,1.0,18.0,4.0,8.0,rating_c2,7.0
93.0,1.0,0.0,18.0,4.0,4.0,rating_c2,6.0
96.0,0.0,0.0,18.0,4.0,5.0,rating_c2,2.0
98.0,0.0,0.0,18.0,4.0,7.0,rating_c2,4.0
100.0,0.0,0.0,18.0,4.0,2.0,rating_c2,4.0
101.0,1.0,0.0,18.0,4.0,9.0,rating_c2,7.0
104.0,0.0,0.0,20.0,4.0,6.0,rating_c2,1.0
105.0,1.0,1.0,20.0,4.0,9.0,rating_c2,9.0
106.0,0.0,0.0,18.0,4.0,3.0,rating_c2,3.0
107.0,1.0,0.0,20.0,4.0,9.0,rating_c2,9.0
108.0,0.0,0.0,24.0,4.0,5.0,rating_c2,8.0
110.0,0.0,1.0,18.0,4.0,5.0,rating_c2,6.0
111.0,1.0,0.0,18.0,4.0,7.0,rating_c2,6.0
112.0,0.0,1.0,20.0,4.0,5.0,rating_c2,4.0
114.0,0.0,0.0,26.0,4.0,5.0,rating_c2,7.0
115.0,1.0,0.0,18.0,4.0,7.0,rating_c2,9.0
116.0,0.0,0.0,18.0,4.0,9.0,rating_c2,7.0
118.0,0.0,0.0,19.0,4.0,2.0,rating_c2,5.0
120.0,0.0,0.0,19.0,4.0,3.0,rating_c2,4.0
121.0,1.0,0.0,18.0,4.0,5.0,rating_c2,4.0
122.0,0.0,1.0,18.0,4.0,7.0,rating_c2,9.0
123.0,1.0,0.0,18.0,4.0,8.0,rating_c2,6.0
126.0,0.0,0.0,22.0,4.0,6.0,rating_c2,3.0
127.0,1.0,1.0,18.0,4.0,5.0,rating_c2,0.0
128.0,0.0,0.0,18.0,4.0,0.0,rating_c2,9.0
129.0,1.0,0.0,20.0,4.0,9.0,rating_c2,5.0
130.0,0.0,0.0,20.0,4.0,9.0,rating_c2,6.0
133.0,1.0,0.0,18.0,4.0,3.0,rating_c2,8.0
134.0,0.0,0.0,20.0,4.0,8.0,rating_c2,7.0
138.0,0.0,0.0,28.0,4.0,5.0,rating_c2,5.0
139.0,1.0,1.0,18.0,4.0,0.0,rating_c2,9.0
140.0,0.0,0.0,21.0,4.0,8.0,rating_c2,8.0
141.0,1.0,1.0,18.0,4.0,8.0,rating_c2,3.0
142.0,0.0,1.0,24.0,4.0,5.0,rating_c2,3.0
143.0,1.0,0.0,18.0,4.0,6.0,rating_c2,5.0
144.0,0.0,0.0,18.0,4.0,3.0,rating_c2,9.0
145.0,1.0,1.0,19.0,4.0,8.0,rating_c2,6.0
146.0,0.0,0.0,,4.0,9.0,rating_c2,8.0
148.0,0.0,0.0,21.0,4.0,3.0,rating_c2,3.0
149.0,1.0,0.0,18.0,4.0,1.0,rating_c2,9.0
150.0,0.0,0.0,19.0,4.0,8.0,rating_c2,6.0
152.0,0.0,1.0,18.0,4.0,2.0,rating_c2,2.0
154.0,0.0,1.0,18.0,4.0,5.0,rating_c2,3.0
155.0,1.0,0.0,18.0,4.0,3.0,rating_c2,0.0
156.0,0.0,0.0,18.0,4.0,7.0,rating_c2,8.0
157.0,1.0,0.0,18.0,4.0,9.0,rating_c2,6.0
159.0,1.0,0.0,18.0,4.0,4.0,rating_c2,6.0
160.0,0.0,1.0,19.0,4.0,7.0,rating_c2,7.0
161.0,1.0,1.0,18.0,4.0,4.0,rating_c2,7.0
162.0,0.0,1.0,20.0,4.0,8.0,rating_c2,7.0
163.0,1.0,0.0,20.0,4.0,0.0,rating_c2,8.0
164.0,0.0,0.0,18.0,4.0,4.0,rating_c2,8.0
168.0,0.0,0.0,18.0,4.0,8.0,rating_c2,8.0
169.0,1.0,0.0,18.0,4.0,7.0,rating_c2,6.0
171.0,1.0,0.0,19.0,4.0,7.0,rating_c2,6.0
172.0,0.0,1.0,21.0,4.0,7.0,rating_c2,5.0
17.0,0.0,1.0,19.0,5.0,8.0,rating_c2,4.0
19.0,0.0,0.0,19.0,5.0,6.0,rating_c2,6.0
21.0,0.0,0.0,19.0,5.0,7.0,rating_c2,5.0
23.0,0.0,0.0,19.0,5.0,7.0,rating_c2,4.0
37.0,0.0,1.0,20.0,5.0,5.0,rating_c2,7.0
39.0,0.0,0.0,18.0,5.0,1.0,rating_c2,3.0
49.0,0.0,0.0,18.0,5.0,7.0,rating_c2,5.0
53.0,0.0,0.0,19.0,5.0,6.0,rating_c2,6.0
67.0,0.0,0.0,19.0,5.0,4.0,rating_c2,0.0
69.0,0.0,0.0,19.0,5.0,4.0,rating_c2,5.0
83.0,0.0,0.0,18.0,5.0,7.0,rating_c2,1.0
85.0,0.0,0.0,19.0,5.0,9.0,rating_c2,0.0
93.0,0.0,0.0,20.0,5.0,5.0,rating_c2,2.0
107.0,0.0,0.0,19.0,5.0,6.0,rating_c2,7.0
115.0,0.0,0.0,18.0,5.0,5.0,rating_c2,4.0
117.0,0.0,1.0,19.0,5.0,7.0,rating_c2,2.0
123.0,0.0,0.0,20.0,5.0,5.0,rating_c2,7.0
125.0,0.0,0.0,20.0,5.0,7.0,rating_c2,5.0
129.0,0.0,1.0,20.0,5.0,5.0,rating_c2,7.0
131.0,0.0,0.0,20.0,5.0,6.0,rating_c2,5.0
135.0,0.0,0.0,19.0,5.0,8.0,rating_c2,7.0
137.0,0.0,1.0,20.0,5.0,5.0,rating_c2,5.0
139.0,0.0,0.0,19.0,5.0,6.0,rating_c2,8.0
141.0,0.0,1.0,20.0,5.0,7.0,rating_c2,5.0
143.0,0.0,0.0,19.0,5.0,3.0,rating_c2,4.0
145.0,0.0,0.0,19.0,5.0,6.0,rating_c2,6.0
147.0,0.0,1.0,19.0,5.0,8.0,rating_c2,6.0
149.0,0.0,0.0,20.0,5.0,8.0,rating_c2,4.0
151.0,0.0,0.0,20.0,5.0,9.0,rating_c2,4.0
155.0,0.0,0.0,19.0,5.0,4.0,rating_c2,9.0
159.0,0.0,0.0,18.0,5.0,7.0,rating_c2,3.0
4.0,0.0,0.0,19.0,5.0,5.0,rating_c2,3.0
8.0,0.0,1.0,21.0,5.0,8.0,rating_c2,1.0
10.0,0.0,0.0,19.0,5.0,9.0,rating_c2,8.0
12.0,0.0,0.0,19.0,5.0,5.0,rating_c2,6.0
28.0,0.0,0.0,20.0,5.0,3.0,rating_c2,7.0
30.0,0.0,0.0,20.0,5.0,8.0,rating_c2,9.0
32.0,0.0,0.0,19.0,5.0,8.0,rating_c2,2.0
34.0,0.0,0.0,19.0,5.0,8.0,rating_c2,2.0
58.0,0.0,1.0,19.0,5.0,8.0,rating_c2,8.0
74.0,0.0,0.0,19.0,5.0,6.0,rating_c2,5.0
76.0,0.0,0.0,18.0,5.0,6.0,rating_c2,9.0
82.0,0.0,1.0,18.0,5.0,8.0,rating_c2,8.0
98.0,0.0,0.0,19.0,5.0,7.0,rating_c2,8.0
102.0,0.0,0.0,19.0,5.0,6.0,rating_c2,4.0
104.0,0.0,0.0,20.0,5.0,2.0,rating_c2,7.0
120.0,0.0,0.0,19.0,5.0,8.0,rating_c2,7.0
124.0,0.0,1.0,21.0,5.0,9.0,rating_c2,6.0
126.0,0.0,0.0,18.0,5.0,8.0,rating_c2,0.0
128.0,0.0,0.0,18.0,5.0,6.0,rating_c2,4.0
130.0,0.0,0.0,21.0,5.0,4.0,rating_c2,9.0
138.0,0.0,0.0,20.0,5.0,4.0,rating_c2,1.0
148.0,0.0,0.0,19.0,5.0,4.0,rating_c2,4.0
152.0,0.0,0.0,19.0,5.0,7.0,rating_c2,8.0
158.0,0.0,1.0,21.0,5.0,6.0,rating_c2,3.0
1.0,1.0,1.0,18.0,5.0,7.0,rating_c2,5.0
5.0,1.0,1.0,20.0,5.0,7.0,rating_c2,4.0
7.0,1.0,1.0,20.0,5.0,4.0,rating_c2,6.0
25.0,1.0,0.0,21.0,5.0,5.0,rating_c2,7.0
29.0,1.0,1.0,19.0,5.0,6.0,rating_c2,5.0
31.0,1.0,1.0,18.0,5.0,8.0,rating_c2,9.0
35.0,1.0,0.0,20.0,5.0,8.0,rating_c2,7.0
55.0,1.0,0.0,18.0,5.0,9.0,rating_c2,0.0
59.0,1.0,0.0,25.0,5.0,5.0,rating_c2,4.0
61.0,1.0,0.0,19.0,5.0,9.0,rating_c2,1.0
71.0,1.0,0.0,18.0,5.0,5.0,rating_c2,3.0
75.0,1.0,0.0,22.0,5.0,3.0,rating_c2,3.0
77.0,1.0,0.0,20.0,5.0,9.0,rating_c2,9.0
79.0,1.0,0.0,18.0,5.0,7.0,rating_c2,6.0
81.0,1.0,0.0,20.0,5.0,7.0,rating_c2,3.0
