veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
0.51,0.629705681,0,0,0,HBACK,4,F,C,2
0.92,0.7939767283,0,0,0,HBACK,3,F,A,5
1.47,0.629705681,0,0,0,SEDAN,3,F,A,4
1.39,0.2108145106,0,0,0,UTE,3,M,B,1
0.27,0.2108145106,0,0,0,HBACK,4,M,A,2
1.41,0.8350444901,0,0,0,STNWG,4,M,F,4
2.65,0.6269678302,0,0,0,STNWG,2,M,B,3
1.03,0.1998631075,0,0,0,HBACK,2,M,B,2
1.65,0.8788501027,0,0,0,STNWG,4,M,D,3
3.38,0.5886379192,0,0,0,HDTOP,2,M,B,5
0.92,0.6269678302,0,0,0,HBACK,3,F,C,4
1.53,0.5886379192,0,0,0,HBACK,1,F,B,2
1.09,0.8323066393,0,0,0,HBACK,3,F,E,4
2.24,0.629705681,0,0,0,UTE,3,M,A,2
1.46,0.9993155373,0,0,0,SEDAN,2,F,A,4
3.1,0.4106776181,0,0,0,SEDAN,1,F,A,3
2.37,0.4681724846,0,0,0,STNWG,4,M,C,6
1.47,0.8323066393,0,0,0,HBACK,1,M,C,5
1.91,0.8350444901,0,0,0,STNWG,3,M,A,4
2.5,0.3641341547,0,0,0,STNWG,3,M,A,3
1.46,0.3696098563,0,0,0,SEDAN,2,F,D,4
0.91,0.3696098563,0,0,0,SEDAN,3,F,C,4
3.23,0.887063655,0,0,0,PANVN,1,M,C,5
1.3,0.5612594114,0,0,0,HBACK,2,F,B,4
0.83,0.8350444901,0,0,0,HBACK,4,M,A,1
1.98,0.295687885,0,0,0,SEDAN,2,F,B,4
1.11,0.8350444901,0,0,0,STNWG,3,F,A,2
0.57,0.6078028747,0,0,0,PANVN,4,M,C,3
1.58,0.629705681,0,0,0,SEDAN,3,M,A,5
2.43,0.0848733744,0,0,0,SEDAN,1,M,A,6
0.43,0.8350444901,0,0,0,SEDAN,4,F,B,3
1.14,0.4188911704,0,0,0,HBACK,2,F,C,3
1.06,0.5886379192,0,0,0,SEDAN,3,F,D,3
2.39,0.887063655,0,0,0,STNWG,3,F,E,2
1.56,0.8350444901,0,0,0,HBACK,2,F,B,4
2.56,0.5037645448,0,0,0,STNWG,3,F,B,2
1.4,0.4106776181,0,0,0,HBACK,1,F,C,2
4.09,0.8350444901,0,0,0,HDTOP,2,M,D,1
0.84,0.0164271047,0,0,0,HBACK,3,F,A,1
0.86,0.8350444901,1,1,272.09000015,SEDAN,4,F,A,3
1.65,0.758384668,0,0,0,SEDAN,2,F,C,4
1.73,0.5037645448,0,0,0,SEDAN,2,M,C,2
2.68,0.887063655,0,0,0,SEDAN,1,F,B,4
1.71,0.3696098563,0,0,0,SEDAN,2,F,C,1
1.84,0.2108145106,0,0,0,HBACK,2,M,B,1
1.36,0.0109514031,0,0,0,HBACK,2,F,B,5
1.47,0.887063655,0,0,0,HBACK,1,F,E,4
1.47,0.0109514031,0,0,0,SEDAN,2,F,A,5
1.35,0.5338809035,0,0,0,HBACK,1,F,D,2
0.34,0.629705681,0,0,0,SEDAN,4,F,C,4
0.92,0.3258042437,0,0,0,HBACK,3,F,B,3
0.6,0.887063655,0,0,0,SEDAN,4,F,D,4
3.3,0.8350444901,0,0,0,SEDAN,1,F,B,1
1.43,0.887063655,0,0,0,SEDAN,3,F,C,1
0.43,0.7337440109,0,0,0,HBACK,4,M,D,3
4.7,0.8186173853,0,0,0,STNWG,1,F,A,3
0.66,0.3696098563,0,0,0,HBACK,4,M,C,2
1.45,0.5037645448,0,0,0,SEDAN,3,F,D,4
1.578,0.8350444901,0,0,0,HBACK,1,F,B,4
0.54,0.0602327173,0,0,0,HBACK,4,M,B,2
1.73,0.9993155373,0,0,0,PANVN,3,M,B,4
2.64,0.2327173169,0,0,0,STNWG,2,F,C,4
1.42,0.7665982204,1,1,200,SEDAN,3,M,A,3
0.71,0.4928131417,0,0,0,SEDAN,4,F,D,3
1.01,0.8323066393,0,0,0,HBACK,3,F,C,4
2.999,0.8350444901,1,1,200,STNWG,1,M,D,1
1.14,0.8350444901,0,0,0,UTE,4,M,A,4
1.29,0.887063655,0,0,0,SEDAN,3,M,E,6
1.74,0.7665982204,0,0,0,MCARA,4,M,C,4
3.15,0.8323066393,0,0,0,STNWG,1,M,A,3
1.26,0.1505817933,0,0,0,HBACK,2,F,B,2
3.14,0.6269678302,0,0,0,STNWG,3,M,C,5
0.9,0.887063655,0,0,0,SEDAN,3,M,C,3
0.54,0.5037645448,0,0,0,HBACK,4,F,C,3
2.74,0.887063655,0,0,0,STNWG,3,F,E,3
1.19,0.2299794661,0,0,0,STNWG,4,F,C,5
4.85,0.1122518823,1,1,1957.2299995,STNWG,2,M,B,4
8.87,0.7036276523,0,0,0,COUPE,2,F,C,5
1.28,0.9965776865,0,0,0,SEDAN,4,M,C,5
1.97,0.0930869268,0,0,0,STNWG,3,M,A,4
4.64,0.7693360712,0,0,0,STNWG,1,F,B,3
1.43,0.2327173169,0,0,0,HBACK,1,F,C,2
3.55,0.810403833,0,0,0,STNWG,2,M,F,2
6.71,0.887063655,0,0,0,STNWG,2,F,A,2
1.31,0.1998631075,0,0,0,MIBUS,4,F,A,4
1.5,0.205338809,0,0,0,SEDAN,2,F,B,5
1.33,0.643394935,0,0,0,HBACK,3,F,B,3
1.69,0.5037645448,0,0,0,HBACK,1,F,E,6
1.12,0.2327173169,0,0,0,HBACK,2,F,B,2
0.84,0.1642710472,1,1,7796.3699951,HBACK,3,F,C,2
4.74,0.5037645448,0,0,0,TRUCK,1,M,D,2
1,0.295687885,0,0,0,SEDAN,4,F,D,2
2.21,0.2108145106,0,0,0,UTE,3,M,B,1
0.82,0.5859000684,0,0,0,SEDAN,3,F,B,2
1.5,0.4134154689,0,0,0,SEDAN,3,M,C,1
2.09,0.2108145106,0,0,0,STNWG,3,F,A,4
3.05,0.7227926078,0,0,0,SEDAN,4,F,B,4
0.39,0.7036276523,0,0,0,HBACK,4,M,B,4
4.44,0.5804243669,0,0,0,STNWG,1,M,A,3
1.56,0.9993155373,0,0,0,SEDAN,1,M,C,5
0.97,0.2327173169,0,0,0,SEDAN,3,F,D,3
0.62,0.0109514031,0,0,0,SEDAN,4,M,D,3
0.99,0.7665982204,1,1,353.76999998,HBACK,3,F,C,2
1.5,0.2108145106,0,0,0,PANVN,3,M,B,5
1.61,0.295687885,1,1,353.76999998,HBACK,2,F,B,3
1.46,0.0438056126,0,0,0,HBACK,1,F,C,5
1.24,0.2327173169,0,0,0,HDTOP,4,F,A,3
1.48,0.5037645448,0,0,0,STNWG,3,F,D,4
0.96,0.205338809,0,0,0,SEDAN,3,M,C,4
0.46,0.5037645448,0,0,0,HBACK,4,F,C,4
2.44,0.8843258042,1,1,1659.3799973,SEDAN,1,M,A,6
0.7,0.7036276523,0,0,0,STNWG,4,F,B,4
2.68,0.887063655,0,0,0,SEDAN,1,M,D,4
4.33,0.2327173169,0,0,0,STNWG,1,F,F,3
2.85,0.8843258042,0,0,0,HDTOP,2,F,C,2
3.85,0.1697467488,0,0,0,STNWG,1,M,D,2
1.26,0.2327173169,0,0,0,SEDAN,3,F,A,1
2.59,0.5859000684,0,0,0,HBACK,1,F,C,2
1.19,0.9883641342,0,0,0,STNWG,4,M,A,5
4.34,0.2108145106,0,0,0,TRUCK,1,M,B,2
1.71,0.5639972621,0,0,0,SEDAN,2,F,C,1
0.78,0.4134154689,0,0,0,SEDAN,4,F,B,4
0.5,0.5859000684,0,0,0,STNWG,4,M,B,2
1.15,0.5859000684,0,0,0,SEDAN,3,M,F,3
1.07,0.4134154689,0,0,0,SEDAN,2,F,E,2
1.98,0.8980150582,0,0,0,SEDAN,2,M,D,6
1.85,0.8980150582,0,0,0,HBACK,2,M,C,6
0.41,0.8980150582,0,0,0,SEDAN,4,M,A,6
2.43,0.1013004791,0,0,0,SEDAN,2,F,A,2
1.98,0.8980150582,0,0,0,SEDAN,2,M,C,5
4.63,0.887063655,0,0,0,STNWG,2,F,C,2
1.09,0.3230663929,1,1,3725.4618225,STNWG,3,M,C,6
2.45,0.2327173169,0,0,0,SEDAN,1,M,B,3
1.53,0.2135523614,0,0,0,SEDAN,2,F,C,5
1.97,0.8980150582,0,0,0,STNWG,3,M,B,5
2.1,0.8980150582,0,0,0,STNWG,4,M,C,6
1.08,0.8980150582,1,1,834.52999878,SEDAN,3,F,C,6
2.099,0.9582477755,0,0,0,HBACK,1,M,A,2
1.18,0.8980150582,0,0,0,SEDAN,3,F,C,4
0.73,0.8980150582,0,0,0,SEDAN,4,M,B,6
1.94,0.8980150582,0,0,0,STNWG,4,F,C,4
0.78,0.8980150582,0,0,0,HBACK,4,M,C,5
0.41,0.8980150582,0,0,0,SEDAN,4,F,B,5
1.82,0.8980150582,0,0,0,SEDAN,2,M,C,4
1.6,0.295687885,0,0,0,SEDAN,3,M,C,3
2.2,0.5776865161,0,0,0,SEDAN,1,M,B,6
3.6,0.1149897331,0,0,0,STNWG,1,M,C,3
1.36,0.8980150582,0,0,0,SEDAN,3,F,D,4
2.44,0.8980150582,0,0,0,SEDAN,1,F,C,5
0.24,0.1013004791,0,0,0,HBACK,4,M,A,5
0.38,0.8980150582,0,0,0,SEDAN,4,M,B,3
1.86,0.501026694,0,0,0,SEDAN,2,F,C,3
1.41,0.205338809,0,0,0,SEDAN,2,F,A,4
0.85,0.8980150582,0,0,0,HBACK,3,M,B,5
1.08,0.8980150582,0,0,0,SEDAN,3,F,B,6
2.05,0.295687885,0,0,0,TRUCK,3,F,D,2
2.18,0.8980150582,0,0,0,SEDAN,2,F,C,6
2.18,0.8980150582,0,0,0,SEDAN,2,M,B,4
2.08,0.8980150582,0,0,0,SEDAN,2,M,B,6
1.29,0.8980150582,0,0,0,SEDAN,3,F,B,6
0.94,0.8980150582,0,0,0,HBACK,4,F,B,6
2.76,0.8980150582,0,0,0,STNWG,1,M,D,6
0.42,0.1013004791,0,0,0,HBACK,4,F,B,5
1.41,0.8980150582,0,0,0,HDTOP,3,M,A,2
1.98,0.8980150582,0,0,0,STNWG,3,M,C,6
0.8,0.5859000684,0,0,0,MIBUS,4,F,C,6
2.02,0.2792607803,0,0,0,SEDAN,2,F,E,6
2.61,0.0109514031,0,0,0,STNWG,3,M,C,3
2.57,0.5393566051,0,0,0,SEDAN,1,F,E,4
0.95,0.8980150582,0,0,0,SEDAN,4,F,C,4
3.33,0.8980150582,0,0,0,UTE,2,M,D,4
0.73,0.8980150582,0,0,0,SEDAN,4,M,A,3
2,0.8980150582,0,0,0,SEDAN,1,F,C,6
1.23,0.5859000684,0,0,0,HBACK,2,F,B,2
0.82,0.1861738535,0,0,0,HBACK,4,F,B,4
1.76,0.1013004791,0,0,0,SEDAN,2,M,C,3
3.42,0.8980150582,0,0,0,TRUCK,2,M,C,3
1,0.1013004791,0,0,0,SEDAN,3,F,C,5
2.59,0.2108145106,0,0,0,STNWG,3,M,F,2
1.08,0.3285420945,0,0,0,SEDAN,4,F,B,2
0.71,0.8980150582,0,0,0,HBACK,4,M,C,6
3.02,0.8980150582,0,0,0,STNWG,3,M,F,2
0.6,0.8980150582,0,0,0,SEDAN,4,M,C,4
1.21,0.5037645448,0,0,0,SEDAN,3,F,C,2
3.31,0.1259411362,0,0,0,STNWG,3,F,D,3
0.77,0.5831622177,0,0,0,HBACK,3,M,C,2
1.16,0.8980150582,0,0,0,STNWG,4,M,A,3
2.77,0.5037645448,0,0,0,STNWG,3,M,C,3
1.14,0.5859000684,0,0,0,UTE,4,M,C,2
2.42,0.7748117728,0,0,0,SEDAN,1,M,C,2
5.813,0.9993155373,1,1,200,STNWG,1,F,B,3
0.47,0.8980150582,0,0,0,HBACK,4,F,D,6
1.45,0.1013004791,0,0,0,STNWG,4,M,B,4
0.93,0.4161533196,0,0,0,HBACK,3,F,E,3
0.46,0.7091033539,0,0,0,SEDAN,4,F,B,2
0.91,0.5311430527,0,0,0,STNWG,4,F,B,2
1.19,0.1013004791,0,0,0,SEDAN,4,F,C,3
1.63,0.8980150582,1,1,1544.0899963,HDTOP,3,F,B,3
1.79,0.8980150582,0,0,0,STNWG,4,M,E,5
1.42,0.1013004791,0,0,0,HBACK,2,M,C,4
2.01,0.7748117728,0,0,0,HBACK,1,F,B,2
1.5,0.0109514031,0,0,0,SEDAN,2,F,C,5
1.42,0.8980150582,0,0,0,SEDAN,3,F,B,4
1.63,0.9965776865,0,0,0,UTE,3,F,C,2
1.01,0.8980150582,1,1,353.76999998,HBACK,3,F,C,3
0.67,0.0082135524,0,0,0,STNWG,4,F,C,2
2.36,0.8980150582,0,0,0,HDTOP,3,M,C,2
1.2,0.1013004791,0,0,0,UTE,4,M,F,5
1.41,0.3750855578,0,0,0,TRUCK,4,F,B,5
4.45,0.8980150582,0,0,0,STNWG,1,F,F,2
1.69,0.2026009582,0,0,0,HBACK,1,F,B,3
1.82,0.8980150582,0,0,0,SEDAN,2,M,D,3
2.41,0.2108145106,0,0,0,STNWG,3,F,F,2
1.23,0.887063655,0,0,0,HBACK,2,F,C,1
1.6835,0.7885010267,0,0,0,HBACK,1,F,C,3
1.98,0.8980150582,1,1,1020.5599995,STNWG,4,M,C,4
1.23,0.3011635866,0,0,0,HBACK,2,F,D,4
1.26,0.052019165,0,0,0,HBACK,2,M,C,4
3.54,0.2299794661,0,0,0,STNWG,2,M,C,3
7.199,0.8323066393,0,0,0,STNWG,1,M,C,3
0.89,0.2299794661,0,0,0,SEDAN,4,F,E,3
1.578,0.5037645448,0,0,0,HBACK,1,F,E,4
0.8,0.887063655,0,0,0,COUPE,4,F,A,2
1.44,0.0109514031,0,0,0,HBACK,4,M,A,2
2.31,0.4134154689,0,0,0,HBACK,1,M,C,1
1.25,0.501026694,0,0,0,STNWG,4,F,D,3
5.6,0.0301163587,0,0,0,STNWG,1,F,B,1
1.5,0.052019165,0,0,0,HBACK,2,M,B,1
0.78,0.4134154689,0,0,0,STNWG,4,M,E,4
0.59,0.9117043121,0,0,0,HBACK,4,F,A,2
0.95,0.0136892539,0,0,0,SEDAN,3,F,B,6
1.36,0.5859000684,0,0,0,HBACK,2,F,D,2
1.3,0.2299794661,0,0,0,SEDAN,3,F,B,4
0.93,0.8323066393,0,0,0,HBACK,4,M,C,4
1.79,0.9117043121,0,0,0,STNWG,4,F,A,3
1.72,0.887063655,0,0,0,SEDAN,2,F,F,4
1.6,0.2299794661,0,0,0,HBACK,2,M,D,2
3.79,0.9117043121,0,0,0,STNWG,2,M,A,3
2.27,0.887063655,0,0,0,HBACK,1,M,B,3
1.57,0.4544832307,0,0,0,HDTOP,3,M,C,3
1.43,0.887063655,0,0,0,HDTOP,4,M,B,3
2.71,0.8843258042,0,0,0,STNWG,2,M,B,5
0.92,0.476386037,1,1,1449.1436348,HBACK,4,M,C,3
2.36,0.8323066393,0,0,0,STNWG,3,F,E,5
2.14,0.5037645448,0,0,0,HBACK,2,F,C,3
1.22,0.052019165,0,0,0,SEDAN,3,F,C,2
4.27,0.2245037645,0,0,0,STNWG,2,F,A,2
1.32,0.052019165,0,0,0,SEDAN,2,F,B,4
0.89,0.5037645448,0,0,0,SEDAN,4,M,F,1
1.11,0.5037645448,0,0,0,BUS,4,M,B,5
3.33,0.2299794661,0,0,0,STNWG,3,F,B,2
1.559,0.7912388775,1,1,393.79999971,HBACK,1,F,C,1
0.96,0.887063655,0,0,0,SEDAN,4,M,D,4
1.49,0.4599589322,0,0,0,STNWG,4,M,D,3
0.75,0.8323066393,0,0,0,SEDAN,4,F,C,4
4.11,0.887063655,1,1,837.19999886,STNWG,1,F,F,1
0.97,0.5749486653,0,0,0,HBACK,3,F,A,2
5.27,0.887063655,0,0,0,STNWG,1,F,B,2
1.17,0.2108145106,0,0,0,SEDAN,3,F,C,3
2.48,0.2108145106,0,0,0,HDTOP,1,M,C,1
1.23,0.6269678302,0,0,0,HBACK,2,F,C,3
3.26,0.372347707,0,0,0,UTE,2,M,F,2
0.73,0.6269678303,0,0,0,HBACK,3,F,E,4
0.92,0.4873374401,0,0,0,STNWG,4,M,D,2
0.82,0.0985626283,0,0,0,SEDAN,3,F,C,5
1.59,0.6269678302,1,1,696.47999954,SEDAN,3,M,A,4
1.902,0.8323066393,0,0,0,TRUCK,1,M,D,5
2.4,0.6269678302,0,0,0,STNWG,2,F,C,3
0.76,0.6269678302,0,0,0,HBACK,3,F,F,5
1.42,0.7885010267,0,0,0,HBACK,3,F,D,3
7.71,0.5037645448,0,0,0,STNWG,2,M,B,1
2.92,0.8788501027,0,0,0,STNWG,1,F,B,3
0.93,0.1013004791,0,0,0,HBACK,3,F,C,3
6.06,0.887063655,0,0,0,STNWG,2,M,B,3
1.88,0.1368925394,0,0,0,SEDAN,1,M,E,6
1.38,0.8569472964,0,0,0,UTE,3,M,C,5
1.89,0.1368925394,0,0,0,SEDAN,1,M,D,5
1.71,0.1396303901,0,0,0,HBACK,1,M,B,6
1.26,0.9993155373,0,0,0,HBACK,2,F,C,6
1.83,0.1122518823,0,0,0,SEDAN,3,F,A,1
0.51,0.1396303901,0,0,0,HBACK,4,F,A,6
0.67,0.1368925394,0,0,0,HBACK,3,M,D,6
1.13,0.1368925394,0,0,0,SEDAN,2,M,E,5
1.1,0.7885010267,0,0,0,HBACK,2,F,C,6
1.96,0.1423682409,0,0,0,SEDAN,2,M,A,6
2.54,0.1423682409,0,0,0,STNWG,2,F,C,5
4.5,0.8596851472,0,0,0,STNWG,1,M,C,4
1.34,0.1396303901,0,0,0,SEDAN,3,M,C,4
2.15,0.8624229979,0,0,0,SEDAN,2,M,B,6
1.64,0.1396303901,0,0,0,HBACK,2,M,A,4
1.32,0.1423682409,0,0,0,STNWG,4,M,A,5
0.44,0.1368925394,0,0,0,UTE,4,M,A,4
2.41,0.8569472964,1,1,385.0899992,STNWG,3,M,A,5
1.89,0.1396303901,0,0,0,STNWG,4,M,A,1
0.5,0.1396303901,0,0,0,UTE,4,M,C,4
3.05,0.1396303901,0,0,0,STNWG,2,F,D,4
0.45,0.0301163587,0,0,0,STNWG,4,F,B,4
1.32,0.7091033539,0,0,0,STNWG,4,M,C,3
1.28,0.1396303901,1,1,4057.8099976,STNWG,4,F,C,5
2.72,0.1396303901,0,0,0,STNWG,3,M,A,3
0.7,0.1368925394,0,0,0,UTE,4,F,B,4
0.5,0.0082135524,0,0,0,UTE,4,M,C,2
1.58,0.1396303901,0,0,0,HBACK,2,M,F,4
3.22,0.1368925394,0,0,0,STNWG,1,F,C,4
0.58,0.5037645448,0,0,0,STNWG,4,M,D,3
0.98,0.1396303901,0,0,0,HBACK,2,M,C,4
0.35,0.1423682409,0,0,0,PANVN,4,M,C,5
1.74,0.1423682409,0,0,0,SEDAN,2,F,C,5
1.28,0.1396303901,0,0,0,PANVN,3,M,B,1
1.54,0.6680355921,0,0,0,HBACK,1,F,B,5
1.86,0.1396303901,0,0,0,SEDAN,2,F,E,3
3.99,0.1122518823,0,0,0,STNWG,2,F,D,6
0.85,0.2108145106,0,0,0,HBACK,3,M,A,4
0.55,0.5037645448,0,0,0,SEDAN,4,F,D,2
2.6,0.1423682409,0,0,0,SEDAN,1,M,B,4
2.37,0.1396303901,0,0,0,SEDAN,2,F,B,4
1.22,0.887063655,0,0,0,HBACK,3,F,B,5
1.53,0.9938398357,0,0,0,HBACK,3,F,C,1
1.82,0.1423682409,0,0,0,SEDAN,3,M,C,5
2.02,0.1423682409,0,0,0,STNWG,3,M,D,4
1.33,0.1423682409,0,0,0,SEDAN,3,F,E,3
0.66,0.810403833,0,0,0,HBACK,4,F,A,5
0.69,0.0711841205,0,0,0,SEDAN,4,F,C,3
0.43,0.1368925394,0,0,0,HBACK,4,F,C,6
1.89,0.1368925394,0,0,0,STNWG,4,M,D,3
3.3,0.1396303901,0,0,0,STNWG,2,M,B,4
0.93,0.5037645448,0,0,0,HBACK,3,M,D,2
0.81,0.7885010267,0,0,0,SEDAN,3,M,A,3
2.53,0.7008898015,0,0,0,HDTOP,3,M,A,5
0.3,0.4353182752,0,0,0,HBACK,4,M,B,3
0.37,0.8569472964,0,0,0,HBACK,4,M,B,6
1.4,0.1396303901,0,0,0,HBACK,1,F,A,6
1.23,0.3559206023,0,0,0,HBACK,2,F,B,5
1.74,0.1368925394,0,0,0,HBACK,2,F,B,3
0.41,0.1368925394,0,0,0,UTE,4,M,B,6
0.54,0.1423682409,0,0,0,SEDAN,4,M,A,6
4,0.9993155373,0,0,0,STNWG,3,F,B,3
1.86,0.8569472964,1,1,882.09999847,HBACK,1,M,A,5
1.9,0.1368925394,0,0,0,SEDAN,2,M,A,5
3.73,0.1368925394,0,0,0,STNWG,2,F,B,3
1.51,0.8596851472,0,0,0,SEDAN,3,F,D,4
2.01,0.1423682409,0,0,0,SEDAN,1,F,A,4
0.86,0.1423682409,0,0,0,SEDAN,4,F,C,5
4.5,0.4845995893,0,0,0,TRUCK,1,M,D,4
1.89,0.8596851472,1,1,1785.7399979,SEDAN,2,F,D,4
1.76,0.1368925394,0,0,0,HBACK,1,F,B,5
0.77,0.1423682409,0,0,0,SEDAN,4,F,C,4
1.95,0.1122518823,0,0,0,TRUCK,3,M,A,2
1.42,0.887063655,0,0,0,STNWG,4,F,C,2
1.89,0.1423682409,0,0,0,SEDAN,1,F,B,5
1.31,0.887063655,0,0,0,HBACK,1,F,B,4
1.95,0.8843258042,0,0,0,SEDAN,1,F,D,4
1.16,0.8569472964,0,0,0,STNWG,4,M,A,4
1.1,0.8569472964,1,1,353.76999998,SEDAN,3,F,C,3
2.27,0.1423682409,0,0,0,SEDAN,1,M,A,3
2.46,0.7091033539,0,0,0,SEDAN,2,F,F,1
1.22,0.1396303901,0,0,0,STNWG,4,M,B,3
1.82,0.7802874743,1,1,1211.3499985,STNWG,2,M,C,4
0.72,0.1396303901,0,0,0,HBACK,4,F,A,5
2.23,0.887063655,0,0,0,HBACK,1,M,B,6
1.35,0.5037645448,0,0,0,HBACK,1,M,E,5
0.91,0.8624229979,0,0,0,HDTOP,4,M,C,5
2.27,0.1368925394,0,0,0,SEDAN,1,M,A,4
0.78,0.1423682409,0,0,0,HBACK,3,F,E,3
1.12,0.1396303901,0,0,0,SEDAN,3,F,C,4
1.26,0.8596851472,0,0,0,SEDAN,3,F,B,5
0.7,0.1423682409,0,0,0,HBACK,4,F,D,5
0.46,0.1423682409,0,0,0,HBACK,4,F,B,6
1.37,0.1396303901,0,0,0,HBACK,3,F,A,5
0.3,0.1396303901,0,0,0,HBACK,4,M,A,5
1.69,0.2108145106,0,0,0,COUPE,3,F,C,1
1.38,0.1396303901,0,0,0,STNWG,4,F,C,4
2.199,0.4435318275,0,0,0,SEDAN,1,F,B,2
0.79,0.1368925394,0,0,0,HBACK,4,F,D,6
3.52,0.0136892539,0,0,0,TRUCK,1,F,B,3
0.72,0.1396303901,0,0,0,HBACK,4,F,A,6
3.32,0.5037645448,1,2,959.41999912,STNWG,1,F,C,5
0.72,0.1423682409,0,0,0,SEDAN,4,M,E,2
1.02,0.7830253251,0,0,0,STNWG,4,F,B,2
0.49,0.1368925394,0,0,0,HBACK,4,M,C,3
1.49,0.1368925394,0,0,0,HBACK,2,F,C,5
5.56,0.1368925394,0,0,0,STNWG,1,F,A,4
0.79,0.1368925394,0,0,0,HBACK,3,F,E,5
1.5,0.2108145106,0,0,0,SEDAN,3,F,A,1
1.74,0.1368925394,0,0,0,SEDAN,3,M,C,6
2.23,0.1423682409,1,1,1176.8099995,SEDAN,1,F,B,4
1.29,0.1396303901,0,0,0,SEDAN,3,F,C,5
1.33,0.1396303901,0,0,0,SEDAN,3,M,D,6
0.77,0.1423682409,0,0,0,SEDAN,4,M,C,3
2.51,0.8596851472,0,0,0,STNWG,3,M,E,2
1.99,0.1368925394,0,0,0,HBACK,1,F,B,6
0.83,0.5037645448,0,0,0,HBACK,4,F,B,2
0.62,0.0958247775,0,0,0,SEDAN,4,F,E,5
0.77,0.1396303901,0,0,0,SEDAN,4,F,A,5
1.32,0.8596851472,0,0,0,SEDAN,3,F,A,5
1.12,0.6707734428,0,0,0,STNWG,4,F,A,2
1.61,0.1396303901,0,0,0,HBACK,2,M,A,4
1.76,0.2108145106,0,0,0,UTE,1,M,C,1
0.37,0.1368925394,0,0,0,HBACK,4,F,B,2
0.46,0.8624229979,0,0,0,SEDAN,4,F,B,5
1.09,0.1368925394,0,0,0,HBACK,3,F,A,3
0.31,0.1368925394,0,0,0,STNWG,4,M,C,6
1.27,0.1368925394,0,0,0,HBACK,1,F,C,4
1.31,0.3586584531,0,0,0,UTE,4,M,C,3
0.38,0.7310061602,0,0,0,SEDAN,4,F,C,4
1.13,0.887063655,0,0,0,HBACK,3,F,B,5
2.32,0.1396303901,0,0,0,STNWG,3,M,D,3
2.44,0.887063655,0,0,0,SEDAN,1,M,C,4
1.4,0.1396303901,0,0,0,STNWG,4,F,D,6
3.11,0.0301163587,0,0,0,STNWG,3,F,C,4
0.88,0.1423682409,0,0,0,HBACK,3,F,E,4
0.36,0.8569472964,0,0,0,SEDAN,4,M,D,6
1.549,0.5037645448,0,0,0,HBACK,1,M,C,4
2.85,0.0574948665,0,0,0,STNWG,1,M,E,5
2.08,0.681724846,0,0,0,STNWG,3,M,D,2
1.88,0.1423682409,0,0,0,SEDAN,2,M,A,6
0.44,0.1423682409,0,0,0,HBACK,4,F,A,5
1.92,0.1423682409,0,0,0,HBACK,1,F,F,3
1.63,0.2737850787,0,0,0,MCARA,4,F,C,5
1.74,0.8843258042,0,0,0,HBACK,2,F,C,4
0.46,0.1177275838,0,0,0,HBACK,4,F,B,3
1.47,0.1396303901,0,0,0,UTE,4,M,C,5
0.26,0.887063655,0,0,0,MIBUS,4,M,B,5
1.16,0.1396303901,0,0,0,SEDAN,3,M,C,4
0.6,0.8624229979,0,0,0,STNWG,4,M,A,3
1.12,0.1368925394,0,0,0,STNWG,4,M,A,3
1.98,0.7091033539,0,0,0,SEDAN,2,F,A,4
0.53,0.5037645448,0,0,0,HBACK,4,M,C,4
1.61,0.2902121834,0,0,0,SEDAN,2,F,B,5
0.44,0.1368925394,0,0,0,HBACK,4,F,E,5
2.79,0.9993155373,0,0,0,HDTOP,3,M,B,2
0.66,0.2902121834,0,0,0,SEDAN,4,F,A,2
1.2,0.2108145106,0,0,0,UTE,3,M,C,5
3.31,0.5174537988,0,0,0,STNWG,3,M,E,1
1.6,0.8596851472,1,1,721.25999832,HBACK,3,F,A,4
1.43,0.8624229979,0,0,0,SEDAN,3,F,C,4
1.44,0.1122518823,0,0,0,HBACK,3,F,C,3
1.47,0.5037645448,0,0,0,HBACK,1,F,C,5
1.58,0.1396303901,0,0,0,SEDAN,2,F,A,4
1.33,0.1396303901,0,0,0,SEDAN,3,F,C,3
0.57,0.1423682409,0,0,0,SEDAN,4,F,E,6
2.31,0.1423682409,0,0,0,MIBUS,3,M,C,3
0.71,0.1642710472,0,0,0,HBACK,3,M,B,3
0.72,0.1368925394,0,0,0,HBACK,4,F,D,4
1.55,0.2902121834,0,0,0,SEDAN,2,F,B,4
1.56,0.2710472279,1,1,252.38999939,HDTOP,4,M,D,2
1.29,0.8624229979,0,0,0,SEDAN,3,F,A,3
2.67,0.5639972621,0,0,0,STNWG,2,M,C,5
0.88,0.1423682409,0,0,0,UTE,4,M,A,2
1.24,0.1423682409,0,0,0,STNWG,3,F,A,4
1.01,0.1423682409,0,0,0,UTE,4,F,B,3
1.95,0.8569472964,0,0,0,STNWG,4,F,C,3
4.29,0.1396303901,0,0,0,STNWG,1,F,D,2
1.92,0.7091033539,0,0,0,SEDAN,2,F,C,2
2.55,0.1916495551,0,0,0,MIBUS,3,F,E,2
1.76,0.1423682409,0,0,0,SEDAN,1,M,E,6
0.95,0.1423682409,0,0,0,SEDAN,3,F,A,6
1.33,0.887063655,0,0,0,UTE,4,M,C,2
